CountryName,CountryCode,Y1990,Y2000,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
Uruguay,URY,96923.7914,126806.8805,150771.0432,156611.3706,168249.0117,176348.462,181988.4752,189800.8768,195286.8042,195325.0282,197907.3694,202416.1348
Uzbekistan,UZB,54886.95238,44746.69754,67585.49956,71837.49724,75774.21594,79890.17577,85177.99017,90566.56154,95990.97414,101877.6542,107930.9429,111758.8026
Vanuatu,VUT,209123.4175,231569.7897,241523.9194,243638.0181,241833.3016,239148.141,237824.5146,237088.2746,237264.8252,230246.8226,234322.6381,239690.2738
Venezuela,VEN,1679.180565,1674.809032,2079.656592,1981.679922,1922.538465,1973.244231,2054.291595,2052.71446,1945.78442,0,0,0
Vietnam,VNM,8038578.549,14175786.68,22186573.5,23155159.89,24389812.74,25632480.13,26674713.38,27799554.58,29129596.15,30734293.46,32298825.98,34148217.31
Virgin Islands (U.S.),VIR,0,0,41531.74845,38771.27439,39138.78071,35967.56916,30594.04202,28858.61316,28623.33618,28725.28085,0,0
West Bank and Gaza,PSE,0,9932.315093,8536.187056,9875.946844,9861.001274,10294.87428,11442.13727,10630.35399,10207.8768,11138.90682,11196.84247,10515.9663
Yemen,YEM,12271.62014,14361.89927,15592.92434,15759.75481,16519.31012,14035.16496,13991.54692,14284.30562,13893.41069,8515.129936,5455.656828,0
Zambia,ZMB,5012.828498,4501.364334,6168.420725,6549.971586,7019.181832,7194.346682,7511.780493,7655.764026,7775.251402,7763.903266,7817.307652,7896.716592
Zimbabwe,ZWE,1217.415097,1206.9948,567.6518049,624.2722419,689.0556346,778.8789801,874.2935237,901.5771026,899.4157157,893.4083142,878.1533875,887.5659048
